student_id,assignment_score,midterm_score,final_score,attendance_percent,total_score,exam_denied,pass_fail,pass_fail_encoded
83,0.40121580547112456,0.5311510031678986,0.6688596491228069,0.8888888888888888,0.5229985955056181,False,Pass,1
84,0.39817629179331293,0.40760295670538543,0.5953947368421053,0.5790123456790124,0.4132724719101124,False,Pass,1
85,0.2492401215805471,0.6906019007391764,0.6052631578947368,0.7234567901234568,0.5091292134831461,False,Pass,1
86,0.5562310030395137,0.8944033790918691,0.5032894736842105,0.35308641975308647,0.6518609550561799,False,Pass,1
87,0.3829787234042552,0.3917634635691658,0.307017543859649,0.1740740740740741,0.2154143258426966,False,Fail,0
88,0.4696048632218843,0.4445617740232312,0.27850877192982454,0.9864197530864198,0.2535112359550562,False,Fail,0
89,0.5562310030395137,0.614572333685322,0.712719298245614,0.5098765432098764,0.6464185393258427,False,Pass,1
90,0.5501519756838906,0.8331573389651531,0.5285087719298246,0.6407407407407408,0.6353581460674159,False,Pass,1
91,0.5896656534954408,0.3843717001055967,0.46600877192982443,0.41111111111111104,0.3851825842696629,False,Pass,1
92,0.44984802431610926,0.6166842661034847,0.5855263157894737,0.40493827160493817,0.5291432584269663,False,Pass,1
93,0.39057750759878407,0.8658922914466737,0.7401315789473684,0.7098765432098766,0.7319171348314609,False,Pass,1
94,0.4528875379939209,0.31573389651531153,0.618421052631579,0.5728395061728395,0.4011587078651686,False,Pass,1
95,0.16109422492401204,0.3748680042238648,0.4539473684210526,0.8469135802469134,0.2241924157303371,False,Fail,0
96,0.2036474164133738,0.5100316789862724,0.825657894736842,0.865432098765432,0.5444171348314607,False,Pass,1
97,0.2264437689969604,0.49524815205913414,0.8947368421052632,0.8320987654320988,0.5891853932584269,False,Pass,1
98,0.2857142857142856,0.706441393875396,0.680921052631579,0.8123456790123456,0.5781250000000001,False,Pass,1
99,0.5410334346504557,0.6156282998944034,0.775219298245614,1.0,0.6817064606741573,False,Pass,1
100,0.30243161094224913,0.2967265047518479,0.8289473684210527,0.4888888888888889,0.4743679775280899,False,Pass,1
101,0.39969604863221875,0.658922914466737,0.8059210526315789,0.7395061728395063,0.6739817415730337,False,Pass,1
102,0.7051671732522795,0.4857444561774023,0.7050438596491228,1.0,0.6288623595505619,False,Pass,1
103,0.4027355623100304,0.7793030623020062,0.7017543859649122,1.0,0.6683637640449439,False,Pass,1
104,0.6033434650455927,0.4783526927138331,0.6864035087719299,0.4024691358024692,0.5779494382022471,False,Pass,1
105,0.2978723404255318,0.4772967265047519,0.36622807017543857,0.6765432098765432,0.2665028089887641,False,Fail,0
106,0.4300911854103343,0.6631467793030622,0.7214912280701754,1.0,0.6325491573033707,False,Pass,1
107,0.29483282674772027,0.6979936642027456,0.3157894736842105,0.8790123456790124,0.3432233146067416,False,Pass,1
108,0.4057750759878418,0.648363252375924,0.4265350877192982,0.8012345679012347,0.4278441011235955,False,Pass,1
109,0.6215805471124618,0.310454065469905,0.8410087719298246,0.6987654320987653,0.5995435393258427,False,Pass,1
110,0.15349544072948318,0.6631467793030622,0.7489035087719298,0.6580246913580245,0.5542485955056181,False,Pass,1
111,0.547112462006079,0.4139387539598733,0.8771929824561403,0.8246913580246913,0.6485252808988765,False,Pass,1
112,0.5121580547112463,0.614572333685322,0.5296052631578948,0.691358024691358,0.5138693820224719,False,Pass,1
113,0.3601823708206686,0.35163674762407604,0.35635964912280693,0.7419753086419751,0.2191011235955056,False,Fail,0
114,0.2036474164133738,0.648363252375924,0.5361842105263158,0.7728395061728395,0.4280196629213483,False,Pass,1
115,0.48176291793313064,0.44984160506863785,0.6030701754385964,0.5851851851851853,0.4682233146067415,False,Pass,1
116,0.3708206686930091,0.3748680042238648,0.5986842105263158,0.8839506172839506,0.3895716292134832,False,Pass,1
117,0.5106382978723403,0.6906019007391764,0.8070175438596492,1.0,0.7289325842696631,False,Pass,1
118,0.47264437689969596,0.6156282998944034,0.5120614035087719,0.3148148148148148,0.4894662921348315,False,Pass,1
119,0.7598784194528876,0.4804646251319958,0.6524122807017544,0.8333333333333333,0.6114817415730337,False,Pass,1
120,0.42401215805471115,0.8078141499472016,0.3881578947368421,0.565432098765432,0.4891151685393259,False,Pass,1
121,0.28115501519756836,0.5079197465681098,0.6721491228070174,0.8950617283950617,0.4719101123595505,False,Pass,1
122,0.5015197568389058,0.5828933474128828,0.5844298245614035,0.7641975308641975,0.5294943820224719,False,Pass,1
123,0.5075987841945286,0.6198521647307286,0.43530701754385964,0.9407407407407409,0.4545294943820225,False,Pass,1
124,0.71580547112462,0.47940865892291445,0.5372807017543859,1.0,0.5219452247191011,False,Pass,1
125,0.6200607902735562,0.6525871172122492,0.5471491228070176,0.8,0.5814606741573033,False,Pass,1
126,0.5334346504559269,0.4931362196409715,0.5296052631578948,1.0,0.4606741573033707,False,Pass,1
127,0.735562310030395,0.512143611404435,0.9331140350877193,0.1740740740740741,0.7986306179775281,False,Pass,1
128,0.2507598784194528,0.7930306230200633,0.5635964912280702,1.0,0.5340589887640449,False,Pass,1
129,0.35106382978723394,0.41288278775079196,0.5350877192982456,0.845679012345679,0.3609550561797753,False,Pass,1
130,0.2993920972644376,0.19535374868004224,0.168859649122807,1.0,0.0,False,Fail,0
131,0.3966565349544072,0.8331573389651531,0.40679824561403505,0.4518518518518519,0.5042134831460675,False,Pass,1
132,0.2173252279635257,0.9809926082365364,0.5317982456140351,0.548148148148148,0.5958567415730339,False,Pass,1
133,0.5835866261398175,0.5131995776135163,0.4484649122807017,0.788888888888889,0.4360955056179775,False,Pass,1
134,0.4270516717325227,0.2703273495248152,0.856359649122807,0.7493827160493827,0.5219452247191011,False,Pass,1
135,0.20060790273556217,0.5279831045406547,0.5504385964912281,0.8234567901234568,0.3760533707865168,False,Pass,1
136,0.28267477203647406,0.5322069693769799,0.8377192982456141,1.0,0.5905898876404493,False,Pass,1
137,0.525835866261398,0.5480464625131996,0.5953947368421053,0.3172839506172839,0.5275632022471911,False,Pass,1
138,0.6215805471124618,0.4012671594508975,0.5910087719298246,0.9938271604938271,0.4847261235955057,False,Pass,1
139,0.8328267477203646,0.6694825765575502,0.5657894736842105,0.7555555555555555,0.6755617977528091,False,Pass,1
140,1.0,0.6610348468848997,0.5844298245614035,0.7024691358024691,0.7412219101123595,False,Pass,1
141,0.5440729483282674,0.34107708553326294,0.9221491228070177,0.39012345679012345,0.6399227528089887,False,Pass,1
142,0.2872340425531914,0.6884899683210137,0.12499999999999996,0.8777777777777778,0.2136587078651685,False,Fail,0
143,0.07902735562310015,0.9028511087645195,0.18859649122807015,0.1567901234567901,0.2891502808988764,False,Fail,0
144,0.5167173252279635,0.6050686378035902,0.47587719298245607,0.9135802469135803,0.4762991573033707,False,Pass,1
145,0.3191489361702128,0.5237592397043294,0.5866228070175439,0.38518518518518524,0.4382022471910113,False,Pass,1
146,0.3920972644376899,0.5554382259767687,0.7192982456140351,0.7666666666666666,0.5642556179775281,False,Pass,1
147,0.3571428571428571,0.6747624076029567,0.6765350877192983,0.7234567901234568,0.5842696629213483,False,Pass,1
148,0.4422492401215804,0.3030623020063358,0.5076754385964912,1.0,0.3202247191011236,False,Pass,1
149,0.6626139817629177,0.6040126715945089,0.7839912280701754,0.7086419753086419,0.7236657303370785,False,Pass,1
150,0.49696048632218837,0.515311510031679,0.7861842105263158,0.5814814814814815,0.6234199438202247,False,Pass,1
151,0.439209726443769,0.8701161562829989,0.6195175438596491,0.6283950617283951,0.6736306179775281,False,Pass,1
152,0.27963525835866254,0.5501583949313621,0.7730263157894737,1.0,0.5570575842696629,False,Pass,1
153,0.16261398176291786,0.8416050686378036,0.6370614035087719,0.8851851851851853,0.5747893258426967,False,Pass,1
154,0.3799392097264437,0.40232312565997885,0.47258771929824556,0.6580246913580245,0.3256671348314607,False,Pass,1
155,0.45896656534954405,0.6705385427666314,0.7214912280701754,0.6950617283950618,0.6462429775280899,False,Pass,1
156,0.790273556231003,0.628299894403379,0.6052631578947368,0.36666666666666664,0.6655547752808989,False,Pass,1
157,0.4924012158054709,0.440337909186906,0.5833333333333334,0.8493827160493828,0.4545294943820225,False,Pass,1
158,0.64741641337386,0.6061246040126715,0.8739035087719298,0.3185185185185185,0.7770365168539327,False,Pass,1
159,0.37689969604863216,0.7697993664202746,0.09978070175438593,0.9382716049382716,0.2691362359550562,False,Fail,0
160,0.2522796352583585,0.525871172122492,0.30372807017543857,0.7851851851851852,0.2349016853932584,False,Fail,0
161,0.29179331306990874,0.3093980992608237,0.34868421052631576,1.0,0.1694171348314607,False,Fail,0
162,0.3358662613981762,0.5744456177402323,0.5120614035087719,0.48148148148148145,0.4215238764044943,False,Pass,1
163,0.8556231003039514,0.4350580781414995,0.5328947368421052,0.7271604938271605,0.5454705056179775,False,Pass,1
164,0.31762917933130697,0.5237592397043294,0.2861842105263157,1.0,0.2452598314606742,False,Fail,0
165,0.6215805471124618,0.5649419218585005,0.3892543859649122,1.0,0.4371488764044945,False,Pass,1
166,0.30395136778115495,0.307286166842661,0.41337719298245607,0.5814814814814815,0.2140098314606742,False,Fail,0
167,0.6382978723404256,0.3220696937697993,0.9999999999999999,0.808641975308642,0.7129564606741573,False,Pass,1
168,0.5379939209726443,0.6536430834213305,0.9385964912280703,0.7530864197530864,0.8042485955056179,False,Pass,1
169,0.439209726443769,0.49524815205913414,0.5021929824561404,0.8222222222222222,0.4115168539325843,False,Pass,1
170,0.46048632218844976,0.17106652587117213,0.5120614035087719,0.5802469135802468,0.2635182584269663,False,Fail,0
171,0.3480243161094224,0.7022175290390706,0.35635964912280693,0.7308641975308643,0.3897471910112359,False,Pass,1
172,0.5501519756838906,0.6209081309398098,0.2072368421052631,0.35802469135802467,0.3237359550561798,False,Pass,1
173,0.384498480243161,0.4646251319957761,0.5603070175438596,0.7864197530864199,0.4145014044943821,False,Pass,1
174,0.24468085106382964,0.368532206969377,0.3859649122807017,0.8641975308641976,0.2064606741573034,False,Fail,0
175,0.23556231003039507,0.7096092925026398,0.5668859649122807,0.6975308641975309,0.4892907303370787,False,Pass,1
176,0.4999999999999998,0.6325237592397043,0.2675438596491228,0.354320987654321,0.3507724719101124,False,Pass,1
177,0.7553191489361701,0.9545934530095036,0.43311403508771923,0.9975308641975309,0.7059339887640451,False,Pass,1
178,0.49696048632218837,0.6441393875395987,0.6129385964912281,0.8432098765432099,0.5767205056179777,False,Pass,1
179,0.44680851063829785,0.6388595564941921,0.6557017543859649,0.574074074074074,0.5840941011235957,False,Pass,1
180,0.5197568389057752,0.5512143611404434,0.6655701754385965,0.6839506172839507,0.5719803370786517,False,Pass,1
181,0.7066869300911853,0.7074973600844773,0.3223684210526316,0.38271604938271603,0.4949087078651685,False,Pass,1
182,0.5075987841945286,0.6768743400211193,0.7521929824561404,0.49999999999999994,0.6859199438202247,False,Pass,1
183,0.3936170212765957,0.7761351636747623,0.425438596491228,0.6197530864197531,0.4866573033707865,False,Pass,1
184,0.6702127659574466,0.49524815205913414,0.7083333333333334,1.0,0.6235955056179777,False,Pass,1
185,0.5455927051671732,0.5089757127771911,0.581140350877193,0.5950617283950617,0.5057935393258427,False,Pass,1
186,0.7477203647416413,0.5015839493136219,0.3114035087719298,0.911111111111111,0.3994030898876405,False,Pass,1
187,0.5015197568389058,0.7032734952481521,0.5208333333333333,0.6197530864197531,0.5488061797752809,False,Pass,1
188,0.24468085106382964,0.8152059134107709,0.6557017543859649,0.8148148148148149,0.6020014044943821,False,Pass,1
189,0.21884498480243153,0.5047518479408659,0.7039473684210527,0.7185185185185186,0.4691011235955057,False,Pass,1
190,0.768996960486322,0.5100316789862724,0.555921052631579,0.9691358024691359,0.5675912921348313,False,Pass,1
191,0.7826747720364742,0.6272439281942978,0.8859649122807016,0.6209876543209876,0.8421699438202247,False,Pass,1
192,0.43465045592705154,0.5385427666314677,0.781798245614035,0.36419753086419754,0.6106039325842697,False,Pass,1
193,0.39817629179331293,0.7286166842661034,0.5328947368421052,0.4123456790123456,0.5333567415730337,False,Pass,1
194,0.7340425531914894,0.22069693769799364,0.731359649122807,0.6222222222222222,0.5235252808988765,False,Pass,1
195,0.26595744680851063,0.44667370644139387,0.9649122807017544,0.44444444444444436,0.6235955056179777,False,Pass,1
196,0.30547112462006065,0.45406546990496305,0.9703947368421052,0.854320987654321,0.6444873595505619,False,Pass,1
197,0.5851063829787233,0.2101372756071806,0.3410087719298245,0.6382716049382715,0.2166432584269663,False,Fail,0
198,0.3966565349544072,0.4244984160506864,0.400219298245614,1.0,0.2961727528089888,False,Fail,0
199,0.4665653495440729,0.43294614572333684,0.8760964912280702,0.3234567901234568,0.6293890449438203,False,Pass,1
200,0.43768996960486317,0.5459345300950369,0.37499999999999994,0.8037037037037036,0.354810393258427,False,Pass,1
201,0.5303951367781155,0.7539598732840549,0.3223684210526316,0.47407407407407404,0.4569873595505619,False,Pass,1
202,0.7249240121580547,0.5385427666314677,0.4868421052631579,0.6308641975308642,0.5222963483146067,False,Pass,1
203,0.48480243161094205,0.4139387539598733,0.6666666666666666,0.7876543209876543,0.4920997191011237,False,Pass,1
204,0.5851063829787233,0.5681098204857444,0.5635964912280702,0.1790123456790123,0.5377457865168539,False,Pass,1
205,0.09422492401215798,0.7434002111932418,0.4550438596491227,0.8111111111111111,0.3855337078651686,False,Pass,1
206,0.45896656534954405,0.42344244984160506,0.4506578947368421,1.0,0.3495435393258427,False,Pass,1
207,0.31458966565349533,0.43294614572333684,0.44298245614035087,0.6407407407407408,0.2993328651685393,False,Pass,1
208,0.24620060790273546,0.6663146779303063,0.41008771929824556,0.817283950617284,0.3709620786516854,False,Pass,1
209,0.3085106382978723,0.542766631467793,0.9999999999999999,1.0,0.7087429775280899,False,Pass,1
210,0.4072948328267476,0.6800422386483632,0.6425438596491229,0.7123456790123457,0.5825140449438203,False,Pass,1
211,0.6352583586626139,0.5755015839493135,0.7587719298245614,0.6098765432098765,0.6838132022471911,False,Pass,1
212,0.2264437689969604,0.6884899683210137,0.4868421052631579,0.19135802469135804,0.4243328651685393,False,Pass,1
213,0.4741641337386019,0.4139387539598733,0.5471491228070176,0.911111111111111,0.4118679775280899,False,Pass,1
214,0.3799392097264437,0.5755015839493135,0.44298245614035087,0.7246913580246914,0.3930828651685394,False,Pass,1
215,0.4088145896656534,0.5438225976768742,0.06030701754385963,0.5024691358024691,0.1422050561797753,False,Fail,0
216,0.6504559270516717,0.3854276663146779,0.3114035087719298,0.7839506172839505,0.3077598314606742,False,Pass,1
217,0.566869300911854,0.32946145723336856,0.22587719298245607,0.6086419753086418,0.1961025280898876,False,Fail,0
218,0.7112462006079026,0.6863780359028511,0.13925438596491224,0.6222222222222222,0.3686797752808989,False,Pass,1
219,0.439209726443769,0.5216473072861668,0.34758771929824556,0.902469135802469,0.3256671348314607,False,Pass,1
220,0.34042553191489355,0.41605068637803594,0.844298245614035,0.4222222222222222,0.5568820224719101,False,Pass,1
221,0.4270516717325227,0.5628299894403379,0.5745614035087719,1.0,0.4873595505617977,False,Pass,1
222,0.5121580547112463,0.7560718057022175,0.8377192982456141,0.4074074074074074,0.7817766853932585,False,Pass,1
223,0.4999999999999998,0.21647307286166845,0.6644736842105263,0.5888888888888888,0.3974719101123596,False,Pass,1
224,0.27051671732522786,0.34107708553326294,0.737938596491228,1.0,0.4271418539325843,False,Pass,1
225,0.48480243161094205,0.43189017951425557,0.40570175438596484,1.0,0.3339185393258427,False,Pass,1
226,0.5091185410334347,0.808870116156283,0.6864035087719299,0.7777777777777779,0.7101474719101123,False,Pass,1
227,0.9270516717325228,0.6219640971488912,0.7269736842105262,0.5209876543209877,0.7877457865168539,False,Pass,1
228,0.810030395136778,0.6990496304118268,0.46929824561403505,0.6222222222222222,0.6206109550561799,False,Pass,1
229,0.3130699088145895,0.39704329461457233,0.694078947368421,0.771604938271605,0.4417134831460675,False,Pass,1
230,0.4164133738601823,0.4002111932418163,0.6951754385964912,0.7629629629629628,0.4798103932584269,False,Pass,1
231,0.20060790273556217,0.648363252375924,0.47478070175438597,0.7308641975308643,0.3876404494382023,False,Pass,1
232,0.3601823708206686,0.587117212249208,0.3618421052631578,0.7456790123456791,0.340063202247191,False,Pass,1
233,0.525835866261398,0.6642027455121436,0.34978070175438597,0.7,0.4281952247191011,False,Pass,1
234,0.688449848024316,0.5480464625131996,0.6008771929824561,0.39753086419753086,0.5874297752808989,False,Pass,1
235,0.3358662613981762,0.6219640971488912,0.6480263157894738,0.625925925925926,0.5323033707865169,False,Pass,1
236,0.34954407294832823,0.6029567053854276,0.4265350877192982,0.9790123456790123,0.3857092696629214,False,Pass,1
237,0.07598784194528874,0.7011615628299894,0.5888157894736842,0.4148148148148148,0.4438202247191011,False,Pass,1
238,0.43768996960486317,0.7053854276663146,0.6962719298245613,0.7061728395061728,0.6400983146067417,False,Pass,1
239,0.2750759878419452,0.3210137275607181,0.7050438596491228,0.5506172839506174,0.3976474719101124,False,Pass,1
240,0.3708206686930091,0.22175290390707497,0.8892543859649124,0.780246913580247,0.4992977528089887,False,Pass,1
241,0.3085106382978723,0.7360084477296726,0.8355263157894737,0.6567901234567901,0.6997893258426965,False,Pass,1
242,0.4513677811550151,0.7655755015839493,0.3859649122807017,1.0,0.4761235955056179,False,Pass,1
243,0.14741641337386002,0.41605068637803594,0.9155701754385964,0.8777777777777778,0.5356390449438203,False,Pass,1
244,0.20060790273556217,0.28299894403379094,0.47807017543859637,0.42962962962962953,0.2075140449438203,False,Fail,0
245,0.857142857142857,0.5934530095036958,0.7894736842105262,0.9185185185185185,0.7893258426966293,False,Pass,1
246,0.23404255319148926,0.7254487856388595,0.5964912280701755,0.5617283950617284,0.5156250000000001,False,Pass,1
247,0.26747720364741634,0.8627243928194297,0.5021929824561404,0.6111111111111112,0.5352879213483145,False,Pass,1
248,0.8024316109422491,0.658922914466737,0.22697368421052627,0.8308641975308642,0.4427668539325843,False,Pass,1
249,0.9984802431610942,0.5184794086589228,0.5493421052631579,0.6320987654320989,0.6471207865168539,False,Pass,1
250,0.2537993920972643,0.4361140443505808,0.275219298245614,0.9740740740740741,0.1724016853932585,False,Fail,0
251,0.40121580547112456,0.5797254487856388,0.7741228070175439,0.5617283950617284,0.6146418539325843,False,Pass,1
252,0.5303951367781155,0.5300950369588173,0.8826754385964912,0.5999999999999999,0.7041783707865169,False,Pass,1
253,0.7826747720364742,0.4171066525871172,0.4265350877192982,0.5913580246913581,0.4431179775280899,False,Pass,1
254,0.2887537993920972,0.9017951425554382,0.6425438596491229,0.6135802469135803,0.6520365168539325,False,Pass,1
255,0.42401215805471115,0.860612460401267,0.43969298245614025,1.0,0.5484550561797753,False,Pass,1
256,0.6094224924012157,0.7571277719112988,0.4594298245614035,0.9086419753086419,0.5737359550561799,False,Pass,1
257,0.547112462006079,0.43189017951425557,0.7357456140350878,1.0,0.5668890449438203,False,Pass,1
258,0.39969604863221875,0.7127771911298838,0.575657894736842,1.0,0.5533707865168541,False,Pass,1
